lon,lat,bio_10,bio_11,bio_15,bio_18,bio_2,bio_3,bio_8,bio_19,slope,soil_ph
12.0625,60.520833333333336,14.561333656311035,-6.99066686630249,28.240028381347656,232.0,9.67966651916504,28.93598747253418,13.052000045776367,130.0,0.588314875638623,4.978319346215703
10.520833333333332,60.9375,13.121999740600586,-6.75933313369751,32.38954544067383,245.0,7.385000228881836,25.291095733642575,13.121999740600586,124.0,3.2937164122313125,4.692869861533834
10.0625,62.85416666666667,10.853333473205566,-4.681333541870117,27.722309112548828,229.0,7.604333400726318,31.29355239868164,10.156000137329102,167.0,1.6304729156831712,4.683473374416755
11.145833333333332,62.1875,9.970000267028809,-9.544666290283203,38.42835998535156,230.0,8.523666381835938,27.891578674316406,9.970000267028809,101.0,0.7573109049707989,5.03941581636498
11.520833333333332,60.72916666666667,13.3013334274292,-7.409333229064941,30.46363067626953,240.0,9.116666793823242,28.404369354248047,13.3013334274292,126.0,1.7597142221485995,4.629482885226653
11.9375,61.145833333333336,12.12066650390625,-8.802000045776367,31.79224395751953,255.0,9.873332977294922,29.536117553710938,12.12066650390625,127.0,0.04215407616634609,4.570104631119026
14.645833333333332,68.77083333333333,10.602272987365724,-1.7803030014038086,30.01384162902832,250.0,4.473484992980957,24.139482498168945,1.281818151473999,394.0,1.4462614429335918,5.464660533797532
10.145833333333332,59.520833333333336,15.845999717712402,-2.941999912261963,29.109806060791016,238.0,6.49233341217041,24.131479263305664,6.269333362579346,170.0,0.5175166225642988,4.88404151274242
10.895833333333332,59.22916666666667,15.919445037841797,-1.7881944179534912,24.78215217590332,196.0,6.938889026641846,26.27123069763184,7.1854166984558105,170.0,0.33672916979490264,4.6202043653556695
11.020833333333332,64.02083333333333,11.964666366577148,-3.1619999408721924,26.424013137817383,308.0,5.171000003814697,23.52593231201172,4.2179999351501465,441.0,0.718458392714303,5.204112343882188
